Date|Sold to|Ship to|Ship to name|ContractType|Description|Volume(MMSCFD)|DemandPlan(BI)|MDCQ(BW)|Billing Type
02-22-2019|0010000003|0030000003|บริษัท เขาช่องอุตสาหกรรม 1979 จำกัด|151|Industrial|0.5080019|670.5|0.524|AMR
02-22-2019|0010000004|0030000004|บริษัท ไทย คอปเปอร์ ร็อด จำกัด|151|Industrial|0.3121466|670.5|0.196|AMR
02-22-2019|0010000016|0030000016|บริษัท ลิกซิล (ประเทศไทย) จำกัด (มหาชน)|151|Industrial|0.8997126|670.5|0.841|AMR
02-22-2019|0010000016|0030000100|บริษัท ลิกซิล (ประเทศไทย) จำกัด (มหาชน)|151|Industrial|0.3642711|670.5|0.305|AMR
02-22-2019|0010000031|0030000031|บริษัท วิลเลรอย แอนด์ บอค (ประเทศไทย) จำกัด|151|Industrial|0.6474243|670.5|0.634|AMR
02-22-2019|0010000032|0030000032|บริษัท รอยัลปอร์ซเลน จำกัด (มหาชน)|151|Industrial|1.0389231|670.5|0.956|AMR
02-22-2019|0010000050|0030000050|บริษัท ไทยพลาสติกและเคมีภัณฑ์ จำกัด(มหาชน)|151|Industrial|5.4510005|670.5|4.823|AMR
02-22-2019|0010000063|0030000075|บริษัท สยามมิชลิน จำกัด|151|Industrial|0.0688989|670.5|0.075|AMR
02-22-2019|0010000074|0030000074|บริษัท ไทยเบเวอร์เรจแคน จำกัด|151|Industrial|0.6331572|670.5|0.54|AMR
02-22-2019|0010000088|0030000088|บริษัท ไทยฟิล์มอินดัสตรี่ จำกัด (มหาชน)|151|Industrial|0.0000|670.5|0.012|AMR
02-22-2019|0010000099|0030000099|บริษัท เกรท วอลล์ มอเตอร์ แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด|151|Industrial|0.643116|670.5|0.456|AMR
02-22-2019|0010000101|0030000103|บริษัท ร็อควูล (ประเทศไทย) จำกัด|151|Industrial|0.0247202|670.5|0.171|AMR
02-22-2019|0010000116|0030000120|บริษัท มิตซูบิชิ มอเตอร์ส (ประเทศไทย) จำกัด|151|Industrial|0.4489204|670.5|0.322|AMR
02-22-2019|0010000132|0030000137|บริษัท การ์เดียนอินดัสทรีส์ คอร์ปจำกัด|151|Industrial|3.6899976|670.5|3.803|AMR
02-22-2019|0010000144|0030000149|บริษัท เบอร์ลี่ ยุคเกอร์ เซลล็อกซ์จำกัด|151|Industrial|0.3663193|670.5|0.433|AMR
02-22-2019|0010000158|0030000164|บริษัท นิวพลัสนิตติ้ง จำกัด (มหาชน)|151|Industrial|0.0000|670.5|0.007|AMR
02-22-2019|0010000201|0030000021|บริษัท อดิตยา เบอร์ล่า เคมีคัลส์ (ประเทศไทย) จำกัด (ซัลไฟท์ส ดีวิชั่น)|151|Industrial|0.0851437|670.5|0.082|AMR
02-22-2019|0010000220|0030000249|บริษัท เอเชีย ซิลิโคนส์ โมโนเมอร์จำกัด|151|Industrial|0.0000|670.5|3.666|AMR
02-22-2019|0010001125|0030039301|บริษัท ไทยโพลีอะซีทัล จำกัด|151|Industrial|0.0660384|670.5|0.081|AMR
02-22-2019|0010001727|0030020317|บริษัท ไทยเซ็นทรัลเคมี จำกัด (มหาชน)|151|Industrial|0.0000|670.5|0.24|AMR
02-22-2019|0010001727|0030020317|บริษัท ไทยเซ็นทรัลเคมี จำกัด (มหาชน)|152|Industrial-CoGen|0.0000|670.5|0.231|AMR
02-22-2019|0010001998|0030025768|บริษัท อินโดรามา โพลีเอสเตอร์ อินดัสตรี้ส์ จำกัด (มหาชน)|151|Industrial|1.8232626|670.5|1.78|AMR
02-22-2019|0010002048|0030021234|บริษัท ด๊อกเตอร์ บู จำกัด|151|Industrial|0.2093808|670.5|0.185|AMR
02-22-2019|0010006271|0030008801|บริษัท ริเวอร์โปร์ พัลพ แอนด์เพเพอร์ จำกัด|151|Industrial|0.1581392|670.5|0.127|AMR
02-22-2019|0010006922|0030011105|บริษัท อายิโนะโมะโต๊ะ (ประเทศไทย)จำกัด|151|Industrial|0.0002472|670.5|0.069|AMR
02-22-2019|0010006922|0030020406|บริษัท อายิโนะโมะโต๊ะ (ประเทศไทย)จำกัด|152|Industrial-CoGen|0.0000|670.5|2.255|AMR
02-22-2019|0010007766|0030013680|บริษัท อินโดรามา ปิโตรเคม จำกัด|152|Industrial-CoGen|4.158094|670.5|3.70|AMR
02-22-2019|0010008206|0030033172|บริษัท เอ็นเนซอล จำกัด|152|Industrial-CoGen|1.302618|670.5|0.983|AMR
02-22-2019|0010008288|0030015470|บริษัท อุตสาหกรรมทำเครื่องแก้วไทยจำกัด (มหาชน)|151|Industrial|6.2270763|670.5|6.709|AMR
02-22-2019|0010008739|0030013343|บริษัท สยามไฟเบอร์ซีเมนต์กรุ๊ป จำกัด|151|Industrial|0.9182881|670.5||AMR
02-22-2019|0010009180|0030019567|บริษัท ไทย มาลายา กลาส จำกัด|151|Industrial|2.7175367|670.5|2.59|AMR
02-22-2019|0010009598|0030053139|บมจ.เอเชียน อินซูเลเตอร์|151|Industrial|0.3242242|670.5|0.307|AMR
02-22-2019|0010010423|0030024015|บริษัท ศานติบรรจุภัณฑ์ จำกัด|151|Industrial|0.2157021|670.5|0.177|AMR
02-22-2019|0010011882|0030031074|บริษัท พีทีที อาซาฮี เคมิคอล จำกัด|151|Industrial|4.7078026|670.5|5.117|AMR
02-22-2019|0010012059|0030045449|บริษัท พีทีที เอ็มซีซี ไบโอเคม จำกัด|151|Industrial|0.5192673|670.5|0.175|AMR
02-22-2019|0010012393|0030033336|บริษัท จรุงไทยไวร์แอนด์เคเบิ้ล จำกัด (มหาชน)|151|Industrial|0.0000|670.5|0.114|AMR
02-22-2019|0010021117|0030022988|บริษัท ซีพีเอฟ (ประเทศไทย) จำกัด(มหาชน)|152|Industrial-CoGen|0.3682616|670.5|0.27|AMR
02-22-2019|0010021117|0030022988|บริษัท ซีพีเอฟ (ประเทศไทย) จำกัด(มหาชน)|151|Industrial|0.4643176|670.5|0.444|AMR
02-22-2019|0010022444|0030044003|บริษัท ทีวาย สตีล จำกัด|151|Industrial|0.2339245|670.5|0.243|AMR
02-22-2019|0010023651|0030048793|บริษัท ไคฮาระ (ประเทศไทย) จำกัด|151|Industrial|0.4080613|670.5|0.227|AMR
02-22-2019|0010024871|0030053591|บริษัท เอ็นเอส-โอจี เอนเนอร์จี โซลูชั่นส์ (ไทยแลนด์) จำกัด|152|Industrial-CoGen|1.1343434|670.5|0.87|AMR
02-22-2019|0010027591|0030024290|บริษัท ซีพีเอฟ ฟู้ด แอนด์ เบฟเวอร์เรจ จำกัด|152|Industrial-CoGen|0.3053662|670.5|0.231|AMR
02-22-2019|0010027591|0030024290|บริษัท ซีพีเอฟ ฟู้ด แอนด์ เบฟเวอร์เรจ จำกัด|151|Industrial|0.7972293|670.5|0.725|AMR
02-22-2019|0010000006|0030000006|บริษัท ธนอินเตอร์ จำกัด|151|Industrial|0.0129251|670.5|0.011|AMR
02-22-2019|0010000019|0030000019|บริษัท ไดนาสตี้ เซรามิค จำกัด (มหาชน)|151|Industrial|5.5477627|670.5|3.931|AMR
02-22-2019|0010000033|0030000104|บริษัท โรแยล ซีรามิค อุตสาหกรรม จำกัด (มหาชน)|151|Industrial|2.0620253|670.5|1.926|AMR
02-22-2019|0010000035|0030000035|บริษัท สยามซานิทารีแวร์อินดัสทรี จำกัด|151|Industrial|0.9740147|670.5|0.913|AMR
02-22-2019|0010000047|0030000047|บริษัท โพสโค-ไทยน๊อคซ์ จำกัด (มหาชน)|151|Industrial|1.3869495|670.5|1.419|AMR
02-22-2019|0010000057|0030000057|บริษัท พี เอส เมททอลเวอกส์ จำกัด|151|Industrial|0.0380339|670.5|0.033|AMR
02-22-2019|0010000058|0030000058|บริษัท พีคิว เคมิคอลส์ (ประเทศไทย)จำกัด|151|Industrial|0.164743|670.5|0.118|AMR
02-22-2019|0010000071|0030000071|บริษัท เอสโซ่ (ประเทศไทย) จำกัด (มหาชน)|151|Industrial|5.58907|670.5|5.16|ADQ
02-22-2019|0010000073|0030000073|บริษัท ไฟน์ เม็ททัล เทคโนโลยีส์จำกัด (มหาชน)|151|Industrial|0.6002792|670.5|0.305|AMR
02-22-2019|0010000089|0030000089|บริษัท ธนเสริมอุตสาหกรรมฝาขวด จำกัด|151|Industrial|0.0693933|670.5|0.063|AMR
02-22-2019|0010000091|0030000091|บริษัท สยาม เอ็นจีเค เทคโนเซรา จำกัด|151|Industrial|0.1944427|670.5|0.215|AMR
02-22-2019|0010000110|0030000114|บริษัท ระยอง กัลวาไนซิ่ง จำกัด|151|Industrial|0.0800584|670.5|0.071|AMR
02-22-2019|0010000125|0030000129|บริษัท อาร์พีที เอเซีย จำกัด|151|Industrial|0.0194583|670.5|0.037|AMR
02-22-2019|0010000140|0030000145|บริษัท สยามลวดเหล็กอุตสาหกรรม จำกัด|151|Industrial|0.0726776|670.5|0.075|AMR
02-22-2019|0010000151|0030000156|บริษัท มิตซูบิชิ อีเล็คทริค ออโตเมชั่น (ประเทศไทย) จำกัด|151|Industrial|0.2574441|670.5|0.218|AMR
02-22-2019|0010000178|0030016267|บริษัท โกลว์ เอสพีพี 11 จำกัด|152|Industrial-CoGen|1.8456168|670.5|1.3694|AMR
02-22-2019|0010000216|0030049389|บริษัท ไออาร์พีซี จำกัด (มหาชน)|151|Industrial|4.5703578|670.5|8.233|AMR
02-22-2019|0010000934|0030046753|บริษัท ฮอนด้า ออโตโมบิล (ประเทศไทย) จำกัด|151|Industrial|0.3382088|670.5|0.33|AMR
02-22-2019|0010001013|0030023306|บริษัท เนสท์เล่ (ไทย) จำกัด|151|Industrial|0.0325601|670.5|0.032|AMR
02-22-2019|0010001609|0030015621|บริษัท โตโยต้า มอเตอร์ ประเทศไทย จำกัด|152|Industrial-CoGen|1.2895868|670.5|0.93|AMR
02-22-2019|0010001714|0030016192|บริษัท ออลเน็กซ์ (ประเทศไทย) จำกัด|151|Industrial|0.1411175|670.5|0.132|AMR
02-22-2019|0010001922|0030022692|บริษัท ฟู้ดแอนด์ดริ๊งส์ จำกัด (มหาชน)|151|Industrial|0.1645|670.5|0.153|ADQ
02-22-2019|0010006548|0030009620|บริษัท อีเลคโทรลักซ์ ประเทศไทย จำกัด|151|Industrial|0.0000|670.5|0.036|AMR
