,Date,Ship to,seq01,seq02,seq03,seq04,seq05,seq06,seq07
0,2021-04-05,30000049,0.3455896,0.0,0.0085814,0.3153955,1.0203476,1.1174983,1.1173924
0,2021-04-04,30000049,0.0,0.0085814,0.3153955,1.0203476,1.1174983,1.1173924,0.6809733
0,2021-04-03,30000049,0.0085814,0.3153955,1.0203476,1.1174983,1.1173924,0.6809733,0.0
0,2021-04-02,30000049,0.3153955,1.0203476,1.1174983,1.1173924,0.6809733,0.0,0.0
0,2021-04-01,30000049,1.0203476,1.1174983,1.1173924,0.6809733,0.0,0.0,0.0
0,2021-03-31,30000049,1.1174983,1.1173924,0.6809733,0.0,0.0,0.0,0.0
0,2021-03-30,30000049,1.1173924,0.6809733,0.0,0.0,0.0,0.0,0.0
0,2021-03-29,30000049,0.6809733,0.0,0.0,0.0,0.0,0.0,0.21033429999999997
0,2021-03-28,30000049,0.0,0.0,0.0,0.0,0.0,0.21033429999999997,0.5700145000000001
0,2021-03-27,30000049,0.0,0.0,0.0,0.0,0.21033429999999997,0.5700145000000001,0.0
0,2021-03-26,30000049,0.0,0.0,0.0,0.21033429999999997,0.5700145000000001,0.0,0.0
0,2021-03-25,30000049,0.0,0.0,0.21033429999999997,0.5700145000000001,0.0,0.0,0.444612
0,2021-03-24,30000049,0.0,0.21033429999999997,0.5700145000000001,0.0,0.0,0.444612,1.0474693000000002
0,2021-03-23,30000049,0.21033429999999997,0.5700145000000001,0.0,0.0,0.444612,1.0474693000000002,1.1274217
0,2021-03-22,30000049,0.5700145000000001,0.0,0.0,0.444612,1.0474693000000002,1.1274217,1.1031252
0,2021-03-21,30000049,0.0,0.0,0.444612,1.0474693000000002,1.1274217,1.1031252,0.2774322
0,2021-03-20,30000049,0.0,0.444612,1.0474693000000002,1.1274217,1.1031252,0.2774322,0.0006002999999999999
0,2021-03-19,30000049,0.444612,1.0474693000000002,1.1274217,1.1031252,0.2774322,0.0006002999999999999,0.0218951
0,2021-03-18,30000049,1.0474693000000002,1.1274217,1.1031252,0.2774322,0.0006002999999999999,0.0218951,0.0
0,2021-03-17,30000049,1.1274217,1.1031252,0.2774322,0.0006002999999999999,0.0218951,0.0,0.8916960999999999
0,2021-03-16,30000049,1.1031252,0.2774322,0.0006002999999999999,0.0218951,0.0,0.8916960999999999,0.9634556000000001
0,2021-03-15,30000049,0.2774322,0.0006002999999999999,0.0218951,0.0,0.8916960999999999,0.9634556000000001,0.9954154000000001
0,2021-03-14,30000049,0.0006002999999999999,0.0218951,0.0,0.8916960999999999,0.9634556000000001,0.9954154000000001,1.0638553
0,2021-03-13,30000049,0.0218951,0.0,0.8916960999999999,0.9634556000000001,0.9954154000000001,1.0638553,0.7946866
0,2021-03-12,30000049,0.0,0.8916960999999999,0.9634556000000001,0.9954154000000001,1.0638553,0.7946866,0.8003017
0,2021-03-11,30000049,0.8916960999999999,0.9634556000000001,0.9954154000000001,1.0638553,0.7946866,0.8003017,0.9628552
0,2021-03-10,30000049,0.9634556000000001,0.9954154000000001,1.0638553,0.7946866,0.8003017,0.9628552,1.1291169
0,2021-03-09,30000049,0.9954154000000001,1.0638553,0.7946866,0.8003017,0.9628552,1.1291169,1.126221
0,2021-03-08,30000049,1.0638553,0.7946866,0.8003017,0.9628552,1.1291169,1.126221,1.135756
0,2021-03-07,30000049,0.7946866,0.8003017,0.9628552,1.1291169,1.126221,1.135756,0.3564312
0,2021-03-06,30000049,0.8003017,0.9628552,1.1291169,1.126221,1.135756,0.3564312,0.0
0,2021-03-05,30000049,0.9628552,1.1291169,1.126221,1.135756,0.3564312,0.0,0.0
0,2021-03-04,30000049,1.1291169,1.126221,1.135756,0.3564312,0.0,0.0,0.0
0,2021-03-03,30000049,1.126221,1.135756,0.3564312,0.0,0.0,0.0,0.4309099
0,2021-03-02,30000049,1.135756,0.3564312,0.0,0.0,0.0,0.4309099,1.0636434
0,2021-03-01,30000049,0.3564312,0.0,0.0,0.0,0.4309099,1.0636434,1.1453616000000002
0,2021-02-28,30000049,0.0,0.0,0.0,0.4309099,1.0636434,1.1453616000000002,0.6944281999999999
0,2021-02-27,30000049,0.0,0.0,0.4309099,1.0636434,1.1453616000000002,0.6944281999999999,0.0
0,2021-02-26,30000049,0.0,0.4309099,1.0636434,1.1453616000000002,0.6944281999999999,0.0,0.8974523999999999
0,2021-02-25,30000049,0.4309099,1.0636434,1.1453616000000002,0.6944281999999999,0.0,0.8974523999999999,1.1205707
0,2021-02-24,30000049,1.0636434,1.1453616000000002,0.6944281999999999,0.0,0.8974523999999999,1.1205707,1.1190168
0,2021-02-23,30000049,1.1453616000000002,0.6944281999999999,0.0,0.8974523999999999,1.1205707,1.1190168,1.0780871
0,2021-02-22,30000049,0.6944281999999999,0.0,0.8974523999999999,1.1205707,1.1190168,1.0780871,1.136427
0,2021-02-21,30000049,0.0,0.8974523999999999,1.1205707,1.1190168,1.0780871,1.136427,0.35410040000000004
0,2021-02-20,30000049,0.8974523999999999,1.1205707,1.1190168,1.0780871,1.136427,0.35410040000000004,0.0
0,2021-02-19,30000049,1.1205707,1.1190168,1.0780871,1.136427,0.35410040000000004,0.0,0.0
0,2021-02-18,30000049,1.1190168,1.0780871,1.136427,0.35410040000000004,0.0,0.0,0.3049777
0,2021-02-17,30000049,1.0780871,1.136427,0.35410040000000004,0.0,0.0,0.3049777,1.1295758999999999
0,2021-02-16,30000049,1.136427,0.35410040000000004,0.0,0.0,0.3049777,1.1295758999999999,1.1392875
0,2021-02-15,30000049,0.35410040000000004,0.0,0.0,0.3049777,1.1295758999999999,1.1392875,1.1481515
0,2021-02-14,30000049,0.0,0.0,0.3049777,1.1295758999999999,1.1392875,1.1481515,0.7448223
0,2021-02-13,30000049,0.0,0.3049777,1.1295758999999999,1.1392875,1.1481515,0.7448223,0.0
0,2021-02-12,30000049,0.3049777,1.1295758999999999,1.1392875,1.1481515,0.7448223,0.0,0.0
0,2021-02-11,30000049,1.1295758999999999,1.1392875,1.1481515,0.7448223,0.0,0.0,0.2915934
0,2021-02-10,30000049,1.1392875,1.1481515,0.7448223,0.0,0.0,0.2915934,1.0445028
0,2021-02-09,30000049,1.1481515,0.7448223,0.0,0.0,0.2915934,1.0445028,1.1467742
0,2021-02-08,30000049,0.7448223,0.0,0.0,0.2915934,1.0445028,1.1467742,1.1304235
0,2021-02-07,30000049,0.0,0.0,0.2915934,1.0445028,1.1467742,1.1304235,0.3922756
0,2021-02-06,30000049,0.0,0.2915934,1.0445028,1.1467742,1.1304235,0.3922756,0.0
0,2021-02-05,30000049,0.2915934,1.0445028,1.1467742,1.1304235,0.3922756,0.0,0.0
0,2021-02-04,30000049,1.0445028,1.1467742,1.1304235,0.3922756,0.0,0.0,0.3295567
0,2021-02-03,30000049,1.1467742,1.1304235,0.3922756,0.0,0.0,0.3295567,1.0915773000000002
0,2021-02-02,30000049,1.1304235,0.3922756,0.0,0.0,0.3295567,1.0915773000000002,1.1464917
0,2021-02-01,30000049,0.3922756,0.0,0.0,0.3295567,1.0915773000000002,1.1464917,1.1376983
0,2021-01-31,30000049,0.0,0.0,0.3295567,1.0915773000000002,1.1464917,1.1376983,0.6581953
0,2021-01-30,30000049,0.0,0.3295567,1.0915773000000002,1.1464917,1.1376983,0.6581953,0.0011653
0,2021-01-29,30000049,0.3295567,1.0915773000000002,1.1464917,1.1376983,0.6581953,0.0011653,0.0
0,2021-01-28,30000049,1.0915773000000002,1.1464917,1.1376983,0.6581953,0.0011653,0.0,0.7779475
0,2021-01-27,30000049,1.1464917,1.1376983,0.6581953,0.0011653,0.0,0.7779475,1.1068333000000001
0,2021-01-26,30000049,1.1376983,0.6581953,0.0011653,0.0,0.7779475,1.1068333000000001,1.1228308
0,2021-01-25,30000049,0.6581953,0.0011653,0.0,0.7779475,1.1068333000000001,1.1228308,1.1102588
0,2021-01-24,30000049,0.0011653,0.0,0.7779475,1.1068333000000001,1.1228308,1.1102588,0.34481269999999997
0,2021-01-23,30000049,0.0,0.7779475,1.1068333000000001,1.1228308,1.1102588,0.34481269999999997,0.0
0,2021-01-22,30000049,0.7779475,1.1068333000000001,1.1228308,1.1102588,0.34481269999999997,0.0,0.0
0,2021-01-21,30000049,1.1068333000000001,1.1228308,1.1102588,0.34481269999999997,0.0,0.0,0.3214697
0,2021-01-20,30000049,1.1228308,1.1102588,0.34481269999999997,0.0,0.0,0.3214697,1.0421721
0,2021-01-19,30000049,1.1102588,0.34481269999999997,0.0,0.0,0.3214697,1.0421721,1.1207473
0,2021-01-18,30000049,0.34481269999999997,0.0,0.0,0.3214697,1.0421721,1.1207473,1.1268214
0,2021-01-17,30000049,0.0,0.0,0.3214697,1.0421721,1.1207473,1.1268214,0.7265999
0,2021-01-16,30000049,0.0,0.3214697,1.0421721,1.1207473,1.1268214,0.7265999,0.0
0,2021-01-15,30000049,0.3214697,1.0421721,1.1207473,1.1268214,0.7265999,0.0,0.5718156
0,2021-01-14,30000049,1.0421721,1.1207473,1.1268214,0.7265999,0.0,0.5718156,1.0599353999999999
0,2021-01-13,30000049,1.1207473,1.1268214,0.7265999,0.0,0.5718156,1.0599353999999999,1.0543556
0,2021-01-12,30000049,1.1268214,0.7265999,0.0,0.5718156,1.0599353999999999,1.0543556,1.1075749
0,2021-01-11,30000049,0.7265999,0.0,0.5718156,1.0599353999999999,1.0543556,1.1075749,0.3022585
0,2021-01-10,30000049,0.0,0.5718156,1.0599353999999999,1.0543556,1.1075749,0.3022585,0.0031783000000000002
0,2021-01-09,30000049,0.5718156,1.0599353999999999,1.0543556,1.1075749,0.3022585,0.0031783000000000002,0.0
0,2021-01-08,30000049,1.0599353999999999,1.0543556,1.1075749,0.3022585,0.0031783000000000002,0.0,0.0
0,2021-01-07,30000049,1.0543556,1.1075749,0.3022585,0.0031783000000000002,0.0,0.0,0.0
0,2021-01-06,30000049,1.1075749,0.3022585,0.0031783000000000002,0.0,0.0,0.0,0.0
0,2021-01-05,30000049,0.3022585,0.0031783000000000002,0.0,0.0,0.0,0.0,0.0
0,2021-01-04,30000049,0.0031783000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0,2021-01-03,30000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2021-01-02,30000049,0.0,0.0,0.0,0.0,0.0,0.0,0.8660223
0,2021-01-01,30000049,0.0,0.0,0.0,0.0,0.0,0.8660223,1.1054207
0,2020-12-31,30000049,0.0,0.0,0.0,0.0,0.8660223,1.1054207,1.0485993
0,2020-12-30,30000049,0.0,0.0,0.0,0.8660223,1.1054207,1.0485993,1.1287989999999999
0,2020-12-29,30000049,0.0,0.0,0.8660223,1.1054207,1.0485993,1.1287989999999999,1.1191228000000002
0,2020-12-28,30000049,0.0,0.8660223,1.1054207,1.0485993,1.1287989999999999,1.1191228000000002,1.0003948
0,2020-12-27,30000049,0.8660223,1.1054207,1.0485993,1.1287989999999999,1.1191228000000002,1.0003948,0.6573831
0,2020-12-26,30000049,1.1054207,1.0485993,1.1287989999999999,1.1191228000000002,1.0003948,0.6573831,1.0935196000000003
0,2020-12-25,30000049,1.0485993,1.1287989999999999,1.1191228000000002,1.0003948,0.6573831,1.0935196000000003,1.0445735
0,2020-12-24,30000049,1.1287989999999999,1.1191228000000002,1.0003948,0.6573831,1.0935196000000003,1.0445735,1.1039375
0,2020-12-23,30000049,1.1191228000000002,1.0003948,0.6573831,1.0935196000000003,1.0445735,1.1039375,0.7409024000000001
0,2020-12-22,30000049,1.0003948,0.6573831,1.0935196000000003,1.0445735,1.1039375,0.7409024000000001,1.1285518
0,2020-12-21,30000049,0.6573831,1.0935196000000003,1.0445735,1.1039375,0.7409024000000001,1.1285518,1.0405476
0,2020-12-20,30000049,1.0935196000000003,1.0445735,1.1039375,0.7409024000000001,1.1285518,1.0405476,0.7284010000000001
0,2020-12-19,30000049,1.0445735,1.1039375,0.7409024000000001,1.1285518,1.0405476,0.7284010000000001,0.0
0,2020-12-18,30000049,1.1039375,0.7409024000000001,1.1285518,1.0405476,0.7284010000000001,0.0,0.6200555
0,2020-12-17,30000049,0.7409024000000001,1.1285518,1.0405476,0.7284010000000001,0.0,0.6200555,1.080771
0,2020-12-16,30000049,1.1285518,1.0405476,0.7284010000000001,0.0,0.6200555,1.080771,1.0895291
0,2020-12-15,30000049,1.0405476,0.7284010000000001,0.0,0.6200555,1.080771,1.0895291,0.730873
0,2020-12-14,30000049,0.7284010000000001,0.0,0.6200555,1.080771,1.0895291,0.730873,0.0
0,2020-12-13,30000049,0.0,0.6200555,1.080771,1.0895291,0.730873,0.0,0.0
0,2020-12-12,30000049,0.6200555,1.080771,1.0895291,0.730873,0.0,0.0,0.0
0,2020-12-11,30000049,1.080771,1.0895291,0.730873,0.0,0.0,0.0,0.0
0,2020-12-10,30000049,1.0895291,0.730873,0.0,0.0,0.0,0.0,0.0
0,2020-12-09,30000049,0.730873,0.0,0.0,0.0,0.0,0.0,0.3950302
0,2020-12-08,30000049,0.0,0.0,0.0,0.0,0.0,0.3950302,1.0229256
0,2020-12-07,30000049,0.0,0.0,0.0,0.0,0.3950302,1.0229256,1.071342
0,2020-12-06,30000049,0.0,0.0,0.0,0.3950302,1.0229256,1.071342,1.1244906000000001
0,2020-12-05,30000049,0.0,0.0,0.3950302,1.0229256,1.071342,1.1244906000000001,1.0642437
0,2020-12-04,30000049,0.0,0.3950302,1.0229256,1.071342,1.1244906000000001,1.0642437,1.1069038999999998
0,2020-12-03,30000049,0.3950302,1.0229256,1.071342,1.1244906000000001,1.0642437,1.1069038999999998,1.1201822
0,2020-12-02,30000049,1.0229256,1.071342,1.1244906000000001,1.0642437,1.1069038999999998,1.1201822,1.1440549999999998
0,2020-12-01,30000049,1.071342,1.1244906000000001,1.0642437,1.1069038999999998,1.1201822,1.1440549999999998,1.1019952
0,2020-11-30,30000049,1.1244906000000001,1.0642437,1.1069038999999998,1.1201822,1.1440549999999998,1.1019952,0.3506749
0,2020-11-29,30000049,1.0642437,1.1069038999999998,1.1201822,1.1440549999999998,1.1019952,0.3506749,0.0
0,2020-11-28,30000049,1.1069038999999998,1.1201822,1.1440549999999998,1.1019952,0.3506749,0.0,0.0
0,2020-11-27,30000049,1.1201822,1.1440549999999998,1.1019952,0.3506749,0.0,0.0,0.3059665
0,2020-11-26,30000049,1.1440549999999998,1.1019952,0.3506749,0.0,0.0,0.3059665,1.082784
0,2020-11-25,30000049,1.1019952,0.3506749,0.0,0.0,0.3059665,1.082784,1.0572868
0,2020-11-24,30000049,0.3506749,0.0,0.0,0.3059665,1.082784,1.0572868,1.1240315
0,2020-11-23,30000049,0.0,0.0,0.3059665,1.082784,1.0572868,1.1240315,0.3318875
0,2020-11-22,30000049,0.0,0.3059665,1.082784,1.0572868,1.1240315,0.3318875,0.0
0,2020-11-21,30000049,0.3059665,1.082784,1.0572868,1.1240315,0.3318875,0.0,0.0
0,2020-11-20,30000049,1.082784,1.0572868,1.1240315,0.3318875,0.0,0.0,0.0
0,2020-11-19,30000049,1.0572868,1.1240315,0.3318875,0.0,0.0,0.0,0.8575821
0,2020-11-18,30000049,1.1240315,0.3318875,0.0,0.0,0.0,0.8575821,0.5894729000000001
0,2020-11-17,30000049,0.3318875,0.0,0.0,0.0,0.8575821,0.5894729000000001,1.0856798
0,2020-11-16,30000049,0.0,0.0,0.0,0.8575821,0.5894729000000001,1.0856798,1.1104001000000001
0,2020-11-15,30000049,0.0,0.0,0.8575821,0.5894729000000001,1.0856798,1.1104001000000001,0.7348635
0,2020-11-14,30000049,0.0,0.8575821,0.5894729000000001,1.0856798,1.1104001000000001,0.7348635,0.0
0,2020-11-13,30000049,0.8575821,0.5894729000000001,1.0856798,1.1104001000000001,0.7348635,0.0,0.0
0,2020-11-12,30000049,0.5894729000000001,1.0856798,1.1104001000000001,0.7348635,0.0,0.0,0.8452926
0,2020-11-11,30000049,1.0856798,1.1104001000000001,0.7348635,0.0,0.0,0.8452926,1.1196878000000001
0,2020-11-10,30000049,1.1104001000000001,0.7348635,0.0,0.0,0.8452926,1.1196878000000001,1.1314123
0,2020-11-09,30000049,0.7348635,0.0,0.0,0.8452926,1.1196878000000001,1.1314123,1.1285871
0,2020-11-08,30000049,0.0,0.0,0.8452926,1.1196878000000001,1.1314123,1.1285871,0.3720756
0,2020-11-07,30000049,0.0,0.8452926,1.1196878000000001,1.1314123,1.1285871,0.3720756,0.3502865
0,2020-11-06,30000049,0.8452926,1.1196878000000001,1.1314123,1.1285871,0.3720756,0.3502865,1.0678812
0,2020-11-05,30000049,1.1196878000000001,1.1314123,1.1285871,0.3720756,0.3502865,1.0678812,1.1029487
0,2020-11-04,30000049,1.1314123,1.1285871,0.3720756,0.3502865,1.0678812,1.1029487,1.0269867
0,2020-11-03,30000049,1.1285871,0.3720756,0.3502865,1.0678812,1.1029487,1.0269867,1.0868805000000001
0,2020-11-02,30000049,0.3720756,0.3502865,1.0678812,1.1029487,1.0269867,1.0868805000000001,1.1069038999999998
0,2020-11-01,30000049,0.3502865,1.0678812,1.1029487,1.0269867,1.0868805000000001,1.1069038999999998,0.36886199999999997
0,2020-10-31,30000049,1.0678812,1.1029487,1.0269867,1.0868805000000001,1.1069038999999998,0.36886199999999997,0.0
0,2020-10-30,30000049,1.1029487,1.0269867,1.0868805000000001,1.1069038999999998,0.36886199999999997,0.0,0.0
0,2020-10-29,30000049,1.0269867,1.0868805000000001,1.1069038999999998,0.36886199999999997,0.0,0.0,0.0995521
0,2020-10-28,30000049,1.0868805000000001,1.1069038999999998,0.36886199999999997,0.0,0.0,0.0995521,0.8671171
0,2020-10-27,30000049,1.1069038999999998,0.36886199999999997,0.0,0.0,0.0995521,0.8671171,1.0513186
0,2020-10-26,30000049,0.36886199999999997,0.0,0.0,0.0995521,0.8671171,1.0513186,1.1274217
0,2020-10-25,30000049,0.0,0.0,0.0995521,0.8671171,1.0513186,1.1274217,1.1296466
0,2020-10-24,30000049,0.0,0.0995521,0.8671171,1.0513186,1.1274217,1.1296466,1.0501532
0,2020-10-23,30000049,0.0995521,0.8671171,1.0513186,1.1274217,1.1296466,1.0501532,1.1230073999999999
0,2020-10-22,30000049,0.8671171,1.0513186,1.1274217,1.1296466,1.0501532,1.1230073999999999,0.42861450000000006
0,2020-10-21,30000049,1.0513186,1.1274217,1.1296466,1.0501532,1.1230073999999999,0.42861450000000006,0.0
0,2020-10-20,30000049,1.1274217,1.1296466,1.0501532,1.1230073999999999,0.42861450000000006,0.0,0.0
0,2020-10-19,30000049,1.1296466,1.0501532,1.1230073999999999,0.42861450000000006,0.0,0.0,0.0387755
0,2020-10-18,30000049,1.0501532,1.1230073999999999,0.42861450000000006,0.0,0.0,0.0387755,0.8969226999999999
0,2020-10-17,30000049,1.1230073999999999,0.42861450000000006,0.0,0.0,0.0387755,0.8969226999999999,1.1353322
0,2020-10-16,30000049,0.42861450000000006,0.0,0.0,0.0387755,0.8969226999999999,1.1353322,1.1261857
0,2020-10-15,30000049,0.0,0.0,0.0387755,0.8969226999999999,1.1353322,1.1261857,1.1214182
0,2020-10-14,30000049,0.0,0.0387755,0.8969226999999999,1.1353322,1.1261857,1.1214182,0.6611264
0,2020-10-13,30000049,0.0387755,0.8969226999999999,1.1353322,1.1261857,1.1214182,0.6611264,1.0827133
0,2020-10-12,30000049,0.8969226999999999,1.1353322,1.1261857,1.1214182,0.6611264,1.0827133,1.1036903
0,2020-10-11,30000049,1.1353322,1.1261857,1.1214182,0.6611264,1.0827133,1.1036903,0.7364174
0,2020-10-10,30000049,1.1261857,1.1214182,0.6611264,1.0827133,1.1036903,0.7364174,0.0
0,2020-10-09,30000049,1.1214182,0.6611264,1.0827133,1.1036903,0.7364174,0.0,0.0
0,2020-10-08,30000049,0.6611264,1.0827133,1.1036903,0.7364174,0.0,0.0,0.0
0,2020-10-07,30000049,1.0827133,1.1036903,0.7364174,0.0,0.0,0.0,0.2975616
0,2020-10-06,30000049,1.1036903,0.7364174,0.0,0.0,0.0,0.2975616,1.0608535
0,2020-10-05,30000049,0.7364174,0.0,0.0,0.0,0.2975616,1.0608535,1.1195466
0,2020-10-04,30000049,0.0,0.0,0.0,0.2975616,1.0608535,1.1195466,0.5602676999999999
0,2020-10-03,30000049,0.0,0.0,0.2975616,1.0608535,1.1195466,0.5602676999999999,0.0
0,2020-10-02,30000049,0.0,0.2975616,1.0608535,1.1195466,0.5602676999999999,0.0,0.2445542
0,2020-10-01,30000049,0.2975616,1.0608535,1.1195466,0.5602676999999999,0.0,0.2445542,1.0676693000000002
0,2020-09-30,30000049,1.0608535,1.1195466,0.5602676999999999,0.0,0.2445542,1.0676693000000002,1.0846203
0,2020-09-29,30000049,1.1195466,0.5602676999999999,0.0,0.2445542,1.0676693000000002,1.0846203,1.1316948
0,2020-09-28,30000049,0.5602676999999999,0.0,0.2445542,1.0676693000000002,1.0846203,1.1316948,0.3358427
0,2020-09-27,30000049,0.0,0.2445542,1.0676693000000002,1.0846203,1.1316948,0.3358427,0.0
0,2020-09-26,30000049,0.2445542,1.0676693000000002,1.0846203,1.1316948,0.3358427,0.0,0.29342979999999996
0,2020-09-25,30000049,1.0676693000000002,1.0846203,1.1316948,0.3358427,0.0,0.29342979999999996,0.9755332
0,2020-09-24,30000049,1.0846203,1.1316948,0.3358427,0.0,0.29342979999999996,0.9755332,0.40615429999999997
0,2020-09-23,30000049,1.1316948,0.3358427,0.0,0.29342979999999996,0.9755332,0.40615429999999997,0.0
0,2020-09-22,30000049,0.3358427,0.0,0.29342979999999996,0.9755332,0.40615429999999997,0.0,0.29127559999999997
0,2020-09-21,30000049,0.0,0.29342979999999996,0.9755332,0.40615429999999997,0.0,0.29127559999999997,1.0376870999999999
0,2020-09-20,30000049,0.29342979999999996,0.9755332,0.40615429999999997,0.0,0.29127559999999997,1.0376870999999999,1.0949322
0,2020-09-19,30000049,0.9755332,0.40615429999999997,0.0,0.29127559999999997,1.0376870999999999,1.0949322,1.1224071000000002
0,2020-09-18,30000049,0.40615429999999997,0.0,0.29127559999999997,1.0376870999999999,1.0949322,1.1224071000000002,1.0653738000000001
0,2020-09-17,30000049,0.0,0.29127559999999997,1.0376870999999999,1.0949322,1.1224071000000002,1.0653738000000001,1.1065508
0,2020-09-16,30000049,0.29127559999999997,1.0376870999999999,1.0949322,1.1224071000000002,1.0653738000000001,1.1065508,1.0935903
0,2020-09-15,30000049,1.0376870999999999,1.0949322,1.1224071000000002,1.0653738000000001,1.1065508,1.0935903,1.0462685999999999
0,2020-09-14,30000049,1.0949322,1.1224071000000002,1.0653738000000001,1.1065508,1.0935903,1.0462685999999999,0.3649421
0,2020-09-13,30000049,1.1224071000000002,1.0653738000000001,1.1065508,1.0935903,1.0462685999999999,0.3649421,0.0
0,2020-09-12,30000049,1.0653738000000001,1.1065508,1.0935903,1.0462685999999999,0.3649421,0.0,0.0
0,2020-09-11,30000049,1.1065508,1.0935903,1.0462685999999999,0.3649421,0.0,0.0,0.0
0,2020-09-10,30000049,1.0935903,1.0462685999999999,0.3649421,0.0,0.0,0.0,0.0
0,2020-09-09,30000049,1.0462685999999999,0.3649421,0.0,0.0,0.0,0.0,0.2587154
0,2020-09-08,30000049,0.3649421,0.0,0.0,0.0,0.0,0.2587154,0.8750276
0,2020-09-07,30000049,0.0,0.0,0.0,0.0,0.2587154,0.8750276,1.1187343
0,2020-09-06,30000049,0.0,0.0,0.0,0.2587154,0.8750276,1.1187343,0.3564312
0,2020-09-05,30000049,0.0,0.0,0.2587154,0.8750276,1.1187343,0.3564312,0.6988779
0,2020-09-04,30000049,0.0,0.2587154,0.8750276,1.1187343,0.3564312,0.6988779,1.0914361000000001
0,2020-09-03,30000049,0.2587154,0.8750276,1.1187343,0.3564312,0.6988779,1.0914361000000001,1.1611473
0,2020-09-02,30000049,0.8750276,1.1187343,0.3564312,0.6988779,1.0914361000000001,1.1611473,1.1512592
0,2020-09-01,30000049,1.1187343,0.3564312,0.6988779,1.0914361000000001,1.1611473,1.1512592,1.0754032
0,2020-08-31,30000049,0.3564312,0.6988779,1.0914361000000001,1.1611473,1.1512592,1.0754032,1.116792
0,2020-08-30,30000049,0.6988779,1.0914361000000001,1.1611473,1.1512592,1.0754032,1.116792,0.7297076
0,2020-08-29,30000049,1.0914361000000001,1.1611473,1.1512592,1.0754032,1.116792,0.7297076,0.0
0,2020-08-28,30000049,1.1611473,1.1512592,1.0754032,1.116792,0.7297076,0.0,0.0
0,2020-08-27,30000049,1.1512592,1.0754032,1.116792,0.7297076,0.0,0.0,0.9190649999999999
0,2020-08-26,30000049,1.0754032,1.116792,0.7297076,0.0,0.0,0.9190649999999999,0.9630671000000001
0,2020-08-25,30000049,1.116792,0.7297076,0.0,0.0,0.9190649999999999,0.9630671000000001,0.6663883
0,2020-08-24,30000049,0.7297076,0.0,0.0,0.9190649999999999,0.9630671000000001,0.6663883,1.1117773000000002
0,2020-08-23,30000049,0.0,0.0,0.9190649999999999,0.9630671000000001,0.6663883,1.1117773000000002,1.0777693000000002
0,2020-08-22,30000049,0.0,0.9190649999999999,0.9630671000000001,0.6663883,1.1117773000000002,1.0777693000000002,1.1299643999999998
