,Date,Ship to,seq01,seq02,seq03,seq04,seq05,seq06,seq07
0,2019-05-30,30000162,1.7890073,1.7631569999999999,1.7649933,1.7615325000000002,1.7511853,1.7553877,1.7779185000000002
0,2019-05-29,30000162,1.7631569999999999,1.7649933,1.7615325000000002,1.7511853,1.7553877,1.7779185000000002,1.7086664
0,2019-05-28,30000162,1.7649933,1.7615325000000002,1.7511853,1.7553877,1.7779185000000002,1.7086664,1.8003787
0,2019-05-27,30000162,1.7615325000000002,1.7511853,1.7553877,1.7779185000000002,1.7086664,1.8003787,1.8085717000000001
0,2019-05-26,30000162,1.7511853,1.7553877,1.7779185000000002,1.7086664,1.8003787,1.8085717000000001,1.8109731
0,2019-05-25,30000162,1.7553877,1.7779185000000002,1.7086664,1.8003787,1.8085717000000001,1.8109731,1.8159171000000003
0,2019-05-24,30000162,1.7779185000000002,1.7086664,1.8003787,1.8085717000000001,1.8109731,1.8159171000000003,1.8265822
0,2019-05-23,30000162,1.7086664,1.8003787,1.8085717000000001,1.8109731,1.8159171000000003,1.8265822,1.8305373999999999
0,2019-05-22,30000162,1.8003787,1.8085717000000001,1.8109731,1.8159171000000003,1.8265822,1.8305373999999999,1.8127388
0,2019-05-21,30000162,1.8085717000000001,1.8109731,1.8159171000000003,1.8265822,1.8305373999999999,1.8127388,1.7797901999999999
0,2019-05-20,30000162,1.8109731,1.8159171000000003,1.8265822,1.8305373999999999,1.8127388,1.7797901999999999,1.7744223999999997
0,2019-05-19,30000162,1.8159171000000003,1.8265822,1.8305373999999999,1.8127388,1.7797901999999999,1.7744223999999997,1.7412265
0,2019-05-18,30000162,1.8265822,1.8305373999999999,1.8127388,1.7797901999999999,1.7744223999999997,1.7412265,1.7457821
0,2019-05-17,30000162,1.8305373999999999,1.8127388,1.7797901999999999,1.7744223999999997,1.7412265,1.7457821,1.7589898000000002
0,2019-05-16,30000162,1.8127388,1.7797901999999999,1.7744223999999997,1.7412265,1.7457821,1.7589898000000002,1.7729390999999999
0,2019-05-15,30000162,1.7797901999999999,1.7744223999999997,1.7412265,1.7457821,1.7589898000000002,1.7729390999999999,1.7804965
0,2019-05-14,30000162,1.7744223999999997,1.7412265,1.7457821,1.7589898000000002,1.7729390999999999,1.7804965,1.7280895
0,2019-05-13,30000162,1.7412265,1.7457821,1.7589898000000002,1.7729390999999999,1.7804965,1.7280895,1.7627331999999998
0,2019-05-12,30000162,1.7457821,1.7589898000000002,1.7729390999999999,1.7804965,1.7280895,1.7627331999999998,1.7723741000000002
0,2019-05-11,30000162,1.7589898000000002,1.7729390999999999,1.7804965,1.7280895,1.7627331999999998,1.7723741000000002,1.7921857
0,2019-05-10,30000162,1.7729390999999999,1.7804965,1.7280895,1.7627331999999998,1.7723741000000002,1.7921857,1.7950462
0,2019-05-09,30000162,1.7804965,1.7280895,1.7627331999999998,1.7723741000000002,1.7921857,1.7950462,1.7922209999999998
