,loss,lr
0,0.3764750510454178,0.0010000000474974513
1,0.3468175381422043,0.0010000000474974513
2,0.3157300353050232,0.0010000000474974513
3,0.28415678441524506,0.0010000000474974513
4,0.2484092339873314,0.0010000000474974513
5,0.20770063996315002,0.0010000000474974513
6,0.16195717453956604,0.0010000000474974513
7,0.1187889575958252,0.0010000000474974513
8,0.1178361251950264,0.0010000000474974513
9,0.12862785160541534,0.0010000000474974513
10,0.10353478416800499,0.0010000000474974513
11,0.09239871427416801,0.0010000000474974513
12,0.09277766942977905,0.0010000000474974513
13,0.09224146232008934,0.0010000000474974513
14,0.0868210420012474,0.0010000000474974513
15,0.07767634466290474,0.0010000000474974513
16,0.06840433180332184,0.0010000000474974513
17,0.06269736401736736,0.0010000000474974513
18,0.05923164077103138,0.0010000000474974513
19,0.05214637331664562,0.0010000000474974513
20,0.04300986975431442,0.0010000000474974513
21,0.03666508384048939,0.0010000000474974513
22,0.03149927780032158,0.0010000000474974513
23,0.026702783070504665,0.0010000000474974513
24,0.024416696280241013,0.0010000000474974513
25,0.02367355488240719,0.0010000000474974513
26,0.023562876507639885,0.0010000000474974513
27,0.02015349268913269,0.0010000000474974513
28,0.01785350777208805,0.0010000000474974513
29,0.015896434895694256,0.0010000000474974513
30,0.014443350490182638,0.0010000000474974513
31,0.013494994025677443,0.0010000000474974513
32,0.012778738513588905,0.0010000000474974513
33,0.011514852289110422,0.0010000000474974513
34,0.010191711597144604,0.0010000000474974513
35,0.009109949693083763,0.0010000000474974513
36,0.007978308480232954,0.0010000000474974513
37,0.0071433421690016985,0.0010000000474974513
38,0.006528798490762711,0.0010000000474974513
39,0.005750139942392707,0.0010000000474974513
40,0.005022380966693163,0.0010000000474974513
41,0.004329310264438391,0.0010000000474974513
42,0.003828478278592229,0.0010000000474974513
43,0.003419199609197676,0.0010000000474974513
44,0.0029953885823488235,0.0010000000474974513
45,0.0025719108525663614,0.0010000000474974513
46,0.0022166892886161804,0.0010000000474974513
47,0.0018880764255300164,0.0010000000474974513
48,0.001554865564685315,0.0010000000474974513
49,0.0012147187371738255,0.0010000000474974513
50,0.0009377368551213294,0.0010000000474974513
51,0.0006972273986320943,0.0010000000474974513
52,0.0004670386842917651,0.0010000000474974513
53,0.0002944938896689564,0.0010000000474974513
54,0.00018226720567326993,0.0010000000474974513
55,0.00011274930875515565,0.0010000000474974513
56,0.00010345146802137606,0.0010000000474974513
57,7.245008782774676e-05,0.0010000000474974513
58,8.37459483591374e-05,0.0010000000474974513
59,9.471096927882172e-05,0.0010000000474974513
60,7.12996770744212e-05,0.0010000000474974513
61,7.208868919406086e-05,0.0010000000474974513
62,5.0629569159355015e-05,0.0010000000474974513
63,3.467696387815522e-05,0.0010000000474974513
64,2.469314404152101e-05,0.0010000000474974513
65,1.3090196262055542e-05,0.0010000000474974513
66,1.011714539345121e-05,0.0010000000474974513
67,8.625737336842576e-06,0.0010000000474974513
68,6.9805550992896315e-06,0.0010000000474974513
69,7.9739702414372e-06,0.0010000000474974513
70,8.504946890752763e-06,0.0010000000474974513
71,7.496202442780486e-06,0.0010000000474974513
72,6.9067148160684155e-06,0.0010000000474974513
73,6.191412921907613e-06,0.0010000000474974513
74,5.059841669208254e-06,0.0010000000474974513
75,3.83203382625652e-06,0.0010000000474974513
76,2.9913686603322276e-06,0.0010000000474974513
77,2.5257197648898e-06,0.0010000000474974513
78,1.9285985217720736e-06,0.0010000000474974513
79,1.6665556472617027e-06,0.0010000000474974513
80,1.7220440895471256e-06,0.0010000000474974513
81,1.6327061302945367e-06,0.0010000000474974513
82,1.7142600086117454e-06,0.0010000000474974513
83,1.6802711115815328e-06,0.0010000000474974513
84,1.648571242185426e-06,0.0010000000474974513
85,1.608139029940503e-06,0.0010000000474974513
86,1.4722738796990598e-06,0.0010000000474974513
87,1.4044900353837875e-06,0.0010000000474974513
88,1.3014525279686495e-06,0.0010000000474974513
89,1.2706972256637528e-06,0.0010000000474974513
90,1.2057437857038167e-06,0.0010000000474974513
91,1.2050708164679236e-06,0.0010000000474974513
92,1.1840689353448397e-06,0.0010000000474974513
93,1.183207132271491e-06,0.0010000000474974513
94,1.1693618944264017e-06,0.0010000000474974513
95,1.1592935607041e-06,0.0010000000474974513
96,1.145462874774239e-06,0.0010000000474974513
97,1.1282037348792073e-06,0.0010000000474974513
98,1.1069450920331292e-06,0.0010000000474974513
99,1.0925718356702419e-06,0.0010000000474974513
100,1.0723421155489632e-06,0.0010000000474974513
101,1.0614181178425497e-06,0.0010000000474974513
102,1.0455914889462292e-06,0.0010000000474974513
103,1.037601634834573e-06,0.0010000000474974513
104,1.0265460446134966e-06,0.0010000000474974513
105,1.016404553411121e-06,0.0010000000474974513
106,1.0076869330077898e-06,0.0010000000474974513
107,9.96261519503605e-07,0.0010000000474974513
108,9.87272301244957e-07,0.0010000000474974513
109,9.781704761735455e-07,0.0010000000474974513
110,9.68350718721922e-07,0.0010000000474974513
111,9.596103609510465e-07,0.0010000000474974513
112,9.501682143309154e-07,0.0010000000474974513
113,9.414969213139557e-07,0.0010000000474974513
114,9.337553592558834e-07,0.0010000000474974513
115,9.259429987196199e-07,0.0010000000474974513
116,9.177694266782055e-07,0.0010000000474974513
117,9.098293958231807e-07,0.0010000000474974513
118,9.025889369240758e-07,0.0010000000474974513
119,8.95109167231567e-07,0.0010000000474974513
120,8.87342139321845e-07,0.0010000000474974513
121,8.801045794371021e-07,0.0010000000474974513
122,8.724024667117192e-07,0.0010000000474974513
123,8.610187194335595e-07,0.0010000000474974513
124,8.468311989417998e-07,0.0010000000474974513
125,8.310287000767858e-07,0.0010000000474974513
126,8.137305655964155e-07,0.0010000000474974513
127,7.952808971367631e-07,0.0010000000474974513
128,7.766050771351729e-07,0.0010000000474974513
129,7.579153020742524e-07,0.0010000000474974513
130,7.404158282042772e-07,0.0010000000474974513
131,7.276702831404691e-07,0.0010000000474974513
132,7.315328787171893e-07,0.0010000000474974513
133,8.001907758625748e-07,0.0010000000474974513
134,1.141862981057784e-06,0.0010000000474974513
135,2.7169314762431895e-06,0.0010000000474974513
136,1.0038957952929195e-05,0.0010000000474974513
137,4.033153254567878e-05,0.0010000000474974513
138,0.00010146815111511387,0.0010000000474974513
139,5.8029960200656205e-05,0.0010000000474974513
140,1.5554494552816323e-05,0.0010000000474974513
141,4.9618338380241767e-05,0.0010000000474974513
142,6.801193421779317e-06,0.0010000000474974513
143,3.118968743365258e-05,0.0010000000474974513
144,5.100207999930717e-06,0.0010000000474974513
145,2.058345671684947e-05,0.0010000000474974513
146,3.4334159408899723e-06,0.0010000000474974513
147,1.379136574541917e-05,0.0010000000474974513
148,2.4942100935732014e-06,0.0010000000474974513
149,9.334706646768609e-06,0.0010000000474974513
150,1.7540591557008156e-06,0.0010000000474974513
151,6.412626134988386e-06,0.0010000000474974513
152,1.308745652295329e-06,0.0010000000474974513
153,4.440837301444844e-06,0.0010000000474974513
154,1.0313981988474552e-06,0.0010000000474974513
155,3.098161073467054e-06,0.0010000000474974513
156,8.967519988800632e-07,0.0010000000474974513
157,2.099813968925446e-06,0.0010000000474974513
158,8.737249572732253e-07,0.0010000000474974513
159,1.3578625726040627e-06,0.0010000000474974513
160,9.049658160620311e-07,0.0010000000474974513
161,8.168438512257126e-07,0.0010000000474974513
162,9.210056930442079e-07,0.0010000000474974513
163,5.039393187189489e-07,0.0010000000474974513
164,8.288851063298353e-07,0.0010000000474974513
165,4.0991598382333905e-07,0.0010000000474974513
166,6.319093870388315e-07,0.0010000000474974513
167,4.5746008936475846e-07,0.0010000000474974513
168,4.21536185513105e-07,0.0010000000474974513
169,4.913309226139972e-07,0.0010000000474974513
170,3.300933428818098e-07,0.0010000000474974513
171,4.127384727325989e-07,0.0010000000474974513
172,3.593542032831465e-07,0.0010000000474974513
173,3.077970234244276e-07,0.0010000000474974513
174,3.561171126875706e-07,0.0010000000474974513
175,2.998876595938782e-07,0.0010000000474974513
176,2.8493435877408047e-07,0.0010000000474974513
177,3.062672107034814e-07,0.0010000000474974513
178,2.705770327793289e-07,0.0010000000474974513
179,2.580576108357491e-07,0.0010000000474974513
180,2.695912968420089e-07,0.0010000000474974513
181,2.5218224664058653e-07,0.0010000000474974513
182,2.359417408115405e-07,0.0010000000474974513
183,2.393898128616456e-07,0.0010000000474974513
184,2.3594319742414882e-07,0.0010000000474974513
185,2.2226907958611264e-07,0.0010000000474974513
186,2.1526297899754354e-07,0.0010000000474974513
187,2.1499020164128524e-07,0.0010000000474974513
188,2.1145200435057632e-07,0.0010000000474974513
189,2.0352681673330153e-07,0.0010000000474974513
190,1.966714151535598e-07,0.0010000000474974513
191,1.9321328181831632e-07,0.0010000000474974513
