Date|Sold to|Ship to|Ship to name|ContractType|Description|Volume(MMSCFD)|DemandPlan(BI)|MDCQ(BW)|Billing Type
01-07-2021|0010000003|0030000003|บริษัท เขาช่องอุตสาหกรรม 1979 จำกัด|151|Industrial|0.0019069|603.88||AMR
01-07-2021|0010000016|0030000016|บริษัท ลิกซิล (ประเทศไทย) จำกัด (มหาชน)|151|Industrial|0.5080372|603.88||AMR
01-07-2021|0010000031|0030000031|บริษัท วิลเลรอย แอนด์ บอค (ประเทศไทย) จำกัด|151|Industrial|0.4770309|603.88||AMR
01-07-2021|0010000032|0030000032|บริษัท รอยัลปอร์ซเลน จำกัด (มหาชน)|151|Industrial|1.0234553|603.88||AMR
01-07-2021|0010000046|0030000046|บริษัท ไทยแทฟฟิต้า จำกัด|151|Industrial|0.0000|603.88||AMR
01-07-2021|0010000047|0030000047|บริษัท โพสโค-ไทยน๊อคซ์ จำกัด (มหาชน)|151|Industrial|1.1541903|603.88||AMR
01-07-2021|0010000057|0030000057|บริษัท พี เอส เมททอลเวอกส์ จำกัด|151|Industrial|0.0412828|603.88||AMR
01-07-2021|0010000071|0030000071|บริษัท เอสโซ่ (ประเทศไทย) จำกัด (มหาชน)|151|Industrial|6.39371|603.88||ADQ
01-07-2021|0010000086|0030000086|บริษัท สยามคอมเพรสเซอร์อุตสาหกรรม จำกัด|151|Industrial|0.1625535|603.88||AMR
01-07-2021|0010000104|0030000107|บริษัท สยามโพลิเอททีลีน จำกัด|151|Industrial|1.9098896|603.88||AMR
01-07-2021|0010000122|0030000126|บริษัท บี เอ เอส เอฟ (ไทย) จำกัด|151|Industrial|0.5408093|603.88||AMR
01-07-2021|0010000137|0030000142|บริษัท วาลเมท จำกัด|151|Industrial|0.0139493|603.88||AMR
01-07-2021|0010000150|0030000155|บริษัท บริดจสโตน เมตัลฟา(ประเทศไทย) จำกัด|151|Industrial|0.3771963|603.88||AMR
01-07-2021|0010000151|0030000156|บริษัท มิตซูบิชิ อีเล็คทริค ออโตเมชั่น (ประเทศไทย) จำกัด|151|Industrial|0.2383389|603.88||AMR
01-07-2021|0010000160|0030000166|บริษัท คอนวูด จำกัด|151|Industrial|0.2656371|603.88||AMR
01-07-2021|0010000161|0030000167|บริษัท ไทยซัมซุง อิเลคโทรนิคส์ จำกัด|151|Industrial|0.3336532|603.88||AMR
01-07-2021|0010000202|0030042681|บริษัท สมบูรณ์ โซมิค แมนูแฟคเจอริ่งจำกัด|151|Industrial|0.0076986|603.88||AMR
01-07-2021|0010000228|0030000254|บริษัท ไทย เพ็ท เรซิน จำกัด|151|Industrial|1.0816186|603.88||AMR
01-07-2021|0010001431|0030053506|บริษัท คาราบาวตะวันแดง จำกัด|151|Industrial|0.3747242|603.88||AMR
01-07-2021|0010001488|0030016945|บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด (มหาชน)|151|Industrial|1.2069151|603.88||AMR
01-07-2021|0010001879|0030026184|บริษัท เอ็ชเอ็มซี โปลีเมอส์ จำกัด|151|Industrial|0.1959259|603.88||AMR
01-07-2021|0010006257|0030022426|บริษัท ออโต้อัลลายแอนซ์ (ประเทศไทย)จำกัด|151|Industrial|0.0000|603.88||AMR
01-07-2021|0010006922|0030020406|บริษัท อายิโนะโมะโต๊ะ (ประเทศไทย)จำกัด|151|Industrial|0.0262035|603.88||AMR
01-07-2021|0010007489|0030043669|บจ.ไซมีส เมอร์ชานไดส์|151|Industrial|0.0000|603.88||AMR
01-07-2021|0010007512|0030040636|บริษัท คราวน์ เบ็บแคน แอนด์ โคลสเชอร์ส (ประเทศไทย) จำกัด|151|Industrial|0.153972|603.88||AMR
01-07-2021|0010008114|0030024767|บริษัท ทุนเท็กซ์ เท็กซ์ไทล์ (ประเทศไทย) จำกัด|151|Industrial|0.2930413|603.88||AMR
01-07-2021|0010008206|0030015236|บริษัท เอ็นเนซอล จำกัด|152|Industrial-CoGen|1.8238983|603.88||AMR
01-07-2021|0010008739|0030000237|บริษัท สยามไฟเบอร์ซีเมนต์กรุ๊ป จำกัด|151|Industrial|0.1529832|603.88||AMR
01-07-2021|0010008739|0030013343|บริษัท สยามไฟเบอร์ซีเมนต์กรุ๊ป จำกัด|151|Industrial|1.050471|603.88||AMR
01-07-2021|0010009357|0030020016|บริษัท ซีพี-เมจิ จำกัด|151|Industrial|0.3879672|603.88||AMR
01-07-2021|0010010116|0030022714|บริษัท ยัสปาลแอนด์ซันส์ จำกัด|151|Industrial|0.0738077|603.88||AMR
01-07-2021|0010011029|0030026047|บริษัท เอ็น ซี อาร์ รับเบอร์อินดัสตรี้ จำกัด|151|Industrial|0.0768447|603.88||AMR
01-07-2021|0010011163|0030026631|บริษัท ไทย อกริ เพาเวอร์ จำกัด|152|Industrial-CoGen|0.0838017|603.88||AMR
01-07-2021|0010012320|0030000168|บริษัท พีทีที โกลบอล เคมิคอล จำกัด(มหาชน)|151|Industrial|0.0002472|603.88||AMR
01-07-2021|0010012320|0030021481|บริษัท พีทีที โกลบอล เคมิคอล จำกัด(มหาชน)|151|Industrial|20.02358|603.88||ADQ
01-07-2021|0010020698|0030038224|บริษัท สตาร์คอร์ จำกัด|151|Industrial|0.1258262|603.88||AMR
01-07-2021|0010021910|0030042490|บริษัท คาเนมิทสึ พูลเล่ย์ จำกัด|151|Industrial|0.0135961|603.88||AMR
01-07-2021|0010022253|0030043488|บริษัท ที.ที.เซรามิค จำกัด (มหาชน)|151|Industrial|0.3914281|603.88||AMR
01-07-2021|0010022869|0030045768|บริษัท ยามาโมริ (ประเทศไทย) จำกัด|151|Industrial|0.0245084|603.88||AMR
01-07-2021|0010023379|0030049270|บริษัท ลาบิกซ์ จำกัด|151|Industrial|6.2665228|603.88||AMR
