Date|Sold to|Ship to|Ship to name|ContractType|Description|Volume(MMSCFD)|DemandPlan(BI)|MDCQ(BW)|Billing Type
01-13-2021|0010000001|0030000001|บริษัท กระจกลายสยาม จำกัด|151|Industrial|0.27794|603.88||ADQ
01-13-2021|0010000015|0030000015|บริษัท โคห์เลอร์ (ประเทศไทย) จำกัด(มหาชน)|151|Industrial|2.3362086|603.88||AMR
01-13-2021|0010000027|0030000027|บริษัท ฝาจีบ จำกัด (มหาชน)|151|Industrial|0.3853893|603.88||AMR
01-13-2021|0010000036|0030000036|บริษัท สยามฟูรูกาวา จำกัด|151|Industrial|0.3042361|603.88||AMR
01-13-2021|0010000037|0030000037|บริษัท สยามไฟเบอร์กลาส จำกัด|151|Industrial|0.3409634|603.88||AMR
01-13-2021|0010000049|0030000049|บริษัท ไทยผลิตภัณฑ์ยิบซั่ม จำกัด(มหาชน)|152|Industrial-CoGen|1.1207473|603.88||AMR
01-13-2021|0010000050|0030000050|บริษัท ไทยพลาสติกและเคมีภัณฑ์ จำกัด(มหาชน)|151|Industrial|5.6013705|603.88||AMR
01-13-2021|0010000058|0030000058|บริษัท พีคิว เคมิคอลส์ (ประเทศไทย)จำกัด|151|Industrial|0.1571857|603.88||AMR
01-13-2021|0010000061|0030000061|บริษัท ไมย์เออร์ อินดัสตรีส์ จำกัด|151|Industrial|0.5925806|603.88||AMR
01-13-2021|0010000071|0030000071|บริษัท เอสโซ่ (ประเทศไทย) จำกัด (มหาชน)|151|Industrial|6.39371|603.88||ADQ
01-13-2021|0010000085|0030000085|บริษัท บางกอกอินดัสเทรียลแก๊ส จำกัด|151|Industrial|0.0447084|603.88||AMR
01-13-2021|0010000086|0030000086|บริษัท สยามคอมเพรสเซอร์อุตสาหกรรม จำกัด|151|Industrial|0.1758318|603.88||AMR
01-13-2021|0010000096|0030000096|บริษัท ระยองโอเลฟินส์ จำกัด|151|Industrial|2.86547|603.88||AMR
01-13-2021|0010000097|0030000097|บริษัท สายไฟฟ้าบางกอกเคเบิ้ล จำกัด|151|Industrial|1.1877039|603.88||AMR
01-13-2021|0010000114|0030000118|บริษัท อิเมอร์สัน อิเล็คทริค (ประเทศไทย) จำกัด|151|Industrial|0.1544664|603.88||AMR
01-13-2021|0010000130|0030000134|บริษัท กรีนสปอต จำกัด|151|Industrial|0.8541919|603.88||AMR
01-13-2021|0010000130|0030052374|บริษัท กรีนสปอต จำกัด|151|Industrial|0.3739826|603.88||AMR
01-13-2021|0010000139|0030000144|บริษัท ยูเนี่ยนไพโอเนียร์ จำกัด(มหาชน)|151|Industrial|0.1189399|603.88||AMR
01-13-2021|0010000140|0030000145|บริษัท สยามลวดเหล็กอุตสาหกรรม จำกัด|151|Industrial|0.0823891|603.88||AMR
01-13-2021|0010000149|0030000154|บริษัท เอเวอรี่ เดนนิสสัน (ประเทศไทย) จำกัด|151|Industrial|0.1546783|603.88||AMR
01-13-2021|0010000164|0030030778|บริษัท โกลว์ พลังงาน จำกัด (มหาชน)|152|Industrial-CoGen|0.0000|603.88||FlowComp
01-13-2021|0010000178|0030016267|บริษัท โกลว์ เอสพีพี 11 จำกัด|152|Industrial-CoGen|0.8817374|603.88||AMR
01-13-2021|0010000226|0030000252|บริษัท ซัมมิท โชว่าแมนูแฟคเจอริ่งจำกัด|151|Industrial|0.1400934|603.88||AMR
01-13-2021|0010000227|0030000253|บริษัท จี เจ สตีล จำกัด (มหาชน)|151|Industrial|2.1051445|603.88||AMR
01-13-2021|0010001125|0030039301|บริษัท ไทยโพลีอะซีทัล จำกัด|151|Industrial|0.084614|603.88||AMR
01-13-2021|0010001131|0030044478|บริษัท นอริตาเก้ เอสซีจี พลาสเตอร์จำกัด|151|Industrial|0.1543252|603.88||AMR
01-13-2021|0010001740|0030022424|บริษัท โรงงานเหล็กกรุงเทพฯ จำกัด|151|Industrial|2.1159155|603.88||AMR
01-13-2021|0010001741|0030022479|บริษัท อลูมิเนียม ฉื่อ จิ้น ฮั้ว จำกัด|151|Industrial|0.2669438|603.88||AMR
01-13-2021|0010002048|0030021234|บริษัท ด๊อกเตอร์ บู จำกัด|151|Industrial|0.3098158|603.88||AMR
01-13-2021|0010002092|0030016062|บริษัท สยามแผ่นเหล็กวิลาส จำกัด|151|Industrial|0.007416|603.88||AMR
01-13-2021|0010006755|0030027897|บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด|151|Industrial|0.0000|603.88||AMR
01-13-2021|0010006940|0030011137|บริษัท เอส ที บี เท็กซ์ไทล์ อินดัสตรี จำกัด|151|Industrial|0.052301|603.88||AMR
01-13-2021|0010006972|0030011249|บริษัท สยาม ยามาโมริ จำกัด|151|Industrial|0.0447084|603.88||AMR
01-13-2021|0010007765|0030013679|บริษัท เอ.พี.ซี อุตสาหกรรม จำกัด|151|Industrial|0.0000|603.88||AMR
01-13-2021|0010007766|0030000094|บริษัท อินโดรามา ปิโตรเคม จำกัด|152|Industrial-CoGen|1.0449619|603.88||AMR
01-13-2021|0010008509|0030016162|บริษัท ผลิตภัณฑ์ตราเพชร จำกัด (มหาชน)|151|Industrial|0.1282276|603.88||AMR
01-13-2021|0010009228|0030019659|บริษัท ไทย เอ็มเอฟซี จำกัด|151|Industrial|0.148357|603.88||AMR
01-13-2021|0010009357|0030020016|บริษัท ซีพี-เมจิ จำกัด|152|Industrial-CoGen|0.0000|603.88||AMR
01-13-2021|0010010005|0030022294|บริษัท คอทโก้ เอ็นซีอาร์ เปเปอร์ จำกัด|151|Industrial|0.0409297|603.88||AMR
01-13-2021|0010010061|0030022473|บริษัท แอมคอร์ เฟล็กซิเบิ้ล ระยองจำกัด|151|Industrial|0.049158|603.88||AMR
01-13-2021|0010010605|0030024817|บริษัท มาบตาพุดโอเลฟินส์ จำกัด|151|Industrial|5.1488832|603.88||AMR
01-13-2021|0010010925|0030025431|บริษัท เน็กซ์ แคน อินโนเวชั่น จำกัด|151|Industrial|0.191335|603.88||AMR
01-13-2021|0010012227|0030032353|บริษัท เอ็มทีพี เอชพี เจวี (ประเทศไทย) จำกัด|151|Industrial|9.5233504|603.88||AMR
01-13-2021|0010012320|0030021767|บริษัท พีทีที โกลบอล เคมิคอล จำกัด(มหาชน)|154|Commercial–CoGen|0.1111706|603.88||AMR
01-13-2021|0010012320|0030026468|บริษัท พีทีที โกลบอล เคมิคอล จำกัด(มหาชน)|151|Industrial|7.7636542|603.88||AMR
01-13-2021|0010012320|0030040549|บริษัท พีทีที โกลบอล เคมิคอล จำกัด(มหาชน)|152|Industrial-CoGen|17.0387702|603.88||FlowComp
01-13-2021|0010021112|0030041494|บริษัท เจเอสอาร์ บีเอสที อิลาสโตเมอร์ จำกัด|151|Industrial|0.1319004|603.88||AMR
01-13-2021|0010022317|0030043685|บริษัท ไซมีส อีโคไลท์ จำกัด|151|Industrial|0.0899818|603.88||AMR
01-13-2021|0010023436|0030052175|บริษัท ซันโทรี่ เป๊ปซี่โค เบเวอเรจ(ประเทศไทย) จำกัด|151|Industrial|0.0991283|603.88||AMR
01-13-2021|0010023548|0030000131|บริษัท โคเวสโตร (ประเทศไทย) จำกัด|151|Industrial|0.492075|603.88||AMR
01-13-2021|0010026752|0030055984|บริษัท เซกิซุย คาเซอิ (ไทยแลนด์) จำกัด|151|Industrial|0.0196349|603.88||AMR
01-13-2021|0010027861|0030000018|บริษัท เอสซีจี เซรามิกส์ จำกัด (มหาชน)|151|Industrial|3.1335086|603.88||AMR
